country	color	variety	taster_name
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Carmenère	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Red Blends	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	blanc	Sauvignon Gris	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Malbec	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Cabernet Sauvignon-Syrah	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Merlot	Michael Schachner
Chile	rouge	Merlot	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Carmenère-Cabernet Sauvignon	Michael Schachner
Chile	rouge	Merlot	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Red Blends	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	rouge	Cabernet Sauvignon	NTN
Chile	blanc	Chardonnay	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Carmenère	Michael Schachner
Chile	rouge	Carmenère	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rosé	Rosado	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rouge	Red Blends	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	rouge	Malbec	Michael Schachner
Chile	rouge	Cabernet Sauvignon-Carmenère	Michael Schachner
Chile	rouge	Syrah	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	rouge	Syrah	Michael Schachner
Chile	rouge	Syrah	Michael Schachner
Chile	rouge	Carmenère	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Malbec	Michael Schachner
Chile	rouge	Cabernet Blend	Michael Schachner
Chile	rouge	Merlot	Michael Schachner
Chile	rouge	Pinot Noir	NTN
Chile	rouge	Bordeaux-style Red Blend	Michael Schachner
Chile	rouge	Cabernet Franc	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Syrah	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	rouge	Pinot Noir	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	rosé	Rosé	Michael Schachner
Chile	rouge	Merlot	Michael Schachner
Chile	rouge	Carmenère	NTN
Chile	rouge	Syrah	Michael Schachner
Chile	rouge	Cabernet Sauvignon	Michael Schachner
Chile	blanc	Sauvignon Blanc	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	rouge	Red Blend	Michael Schachner
Chile	rouge	Syrah	Michael Schachner
Chile	blanc	Chardonnay	Michael Schachner
Chile	blanc	País	Michael Schachner
Chile	rouge	Carignan	Michael Schachner
Chile	rouge	Carmenère	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	Sparkling Blend	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rosé	Champagne Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec-Bonarda	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	NTN
Argentina	rouge	Cabernet Franc-Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Sparkling Blend	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rosé	Rosé	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Shiraz	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rosé	Champagne Blend	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Merlot	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rosé	Rosé	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Tempranillo	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	White Blend	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec-Cabernet	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Pinot Grigio	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec-Syrah	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec-Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Malbec-Bonarda	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rosé	Rosé	Michael Schachner
Argentina	blanc	Viognier	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec-Cabernet Franc	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Sparkling Blend	Michael Schachner
Argentina	rosé	Rosé	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Pinot Grigio	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Tempranillo	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec-Cabernet Franc	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet-Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rosé	Champagne Blend	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	White Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Tannat	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Petit Verdot	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	rouge	Cabernet Blend	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Sémillon	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Tempranillo	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Pinot Grigio	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Cabernet Sauvignon-Cabernet Franc	Michael Schachner
Argentina	blanc	Moscato	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	Sémillon	Michael Schachner
Argentina	rouge	Merlot	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Merlot	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Cabernet Franc-Petit Verdot	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blends	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Pinot Gris	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Pinot Grigio	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	White Blend	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	blanc	Pinot Grigio	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rosé	Rosé	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec-Cabernet Franc	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Cabernet Franc	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Pinot Noir	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rosé	Champagne Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bonarda	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Cabernet Franc-Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Pinot Grigio	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Sparkling Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Viognier	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Syrah	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	White Blend	Michael Schachner
Argentina	blanc	Sauvignon Blanc	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Merlot	Michael Schachner
Argentina	blanc	Chardonnay	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec-Merlot	Michael Schachner
Argentina	rouge	Cabernet Sauvignon-Shiraz	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Bordeaux-style Red Blend	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Red Blend	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Merlot	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	blanc	Torrontés	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Cabernet Sauvignon	Michael Schachner
Argentina	rouge	Malbec	Michael Schachner
Argentina	rouge	Tempranillo	Michael Schachner
